tag,timestamp,seed,p0_label,p1_label,winner_label,reward_p0,reward_p1,turns,p0_prizes_taken,p1_prizes_taken,p0_first_attack_turn,p1_first_attack_turn,end_reason,error
tier1,2026-07-03T17:57:35,tier1-run1,abomasnow,alakazam,alakazam,-1,1,12,1,3,5,6,NO_POKEMON_IN_PLAY,
tier1,2026-07-03T17:57:35,tier1-run1,abomasnow,alakazam,alakazam,-1,1,16,2,4,5,6,NO_POKEMON_IN_PLAY,
tier1,2026-07-03T17:57:35,tier1-run1,abomasnow,alakazam,alakazam,-1,1,8,1,1,3,4,NO_POKEMON_IN_PLAY,
tier1,2026-07-03T17:57:35,tier1-run1,abomasnow,alakazam,alakazam,-1,1,12,3,2,5,4,DECK_OUT,
tier1,2026-07-03T17:57:35,tier1-run1,abomasnow,alakazam,alakazam,-1,1,10,0,3,3,4,NO_POKEMON_IN_PLAY,
tier1,2026-07-03T17:57:35,tier1-run1,abomasnow,alakazam,alakazam,-1,1,12,4,4,3,8,NO_POKEMON_IN_PLAY,
tier1,2026-07-03T17:57:35,tier1-run1,abomasnow,alakazam,alakazam,-1,1,14,2,5,5,6,OTHER,
tier1,2026-07-03T17:57:35,tier1-run1,abomasnow,alakazam,alakazam,-1,1,14,1,3,3,8,NO_POKEMON_IN_PLAY,
tier1,2026-07-03T17:57:35,tier1-run1,abomasnow,alakazam,alakazam,-1,1,16,3,5,5,6,OTHER,
tier1,2026-07-03T17:57:35,tier1-run1,abomasnow,alakazam,alakazam,-1,1,10,4,0,3,6,NO_POKEMON_IN_PLAY,
tier1,2026-07-03T17:57:35,tier1-run1,abomasnow,alakazam,alakazam,-1,1,8,1,3,5,6,OTHER,
tier1,2026-07-03T17:57:35,tier1-run1,abomasnow,alakazam,alakazam,-1,1,14,5,1,3,12,DECK_OUT,
tier1,2026-07-03T17:57:35,tier1-run1,abomasnow,alakazam,alakazam,-1,1,10,1,3,9,4,NO_POKEMON_IN_PLAY,
tier1,2026-07-03T17:57:35,tier1-run1,abomasnow,alakazam,alakazam,-1,1,18,5,5,3,4,DECK_OUT,
tier1,2026-07-03T17:57:35,tier1-run1,abomasnow,alakazam,alakazam,-1,1,10,3,3,3,4,OTHER,
tier1,2026-07-03T17:57:35,tier1-run1,abomasnow,alakazam,alakazam,-1,1,10,3,1,3,6,NO_POKEMON_IN_PLAY,
tier1,2026-07-03T17:57:35,tier1-run1,abomasnow,alakazam,alakazam,-1,1,8,0,1,5,6,NO_POKEMON_IN_PLAY,
tier1,2026-07-03T17:57:35,tier1-run1,abomasnow,alakazam,abomasnow,1,-1,15,5,2,3,8,OTHER,
tier1,2026-07-03T17:57:35,tier1-run1,abomasnow,alakazam,alakazam,-1,1,12,1,3,3,4,OTHER,
tier1,2026-07-03T17:57:35,tier1-run1,abomasnow,alakazam,alakazam,-1,1,6,1,0,3,4,NO_POKEMON_IN_PLAY,
tier1,2026-07-03T17:57:35,tier1-run1,abomasnow,alakazam,alakazam,-1,1,6,0,1,3,4,NO_POKEMON_IN_PLAY,
tier1,2026-07-03T17:57:35,tier1-run1,abomasnow,alakazam,alakazam,-1,1,12,0,5,3,6,OTHER,
tier1,2026-07-03T17:57:35,tier1-run1,abomasnow,alakazam,alakazam,-1,1,8,0,2,3,4,NO_POKEMON_IN_PLAY,
tier1,2026-07-03T17:57:35,tier1-run1,abomasnow,alakazam,alakazam,-1,1,8,2,0,3,6,NO_POKEMON_IN_PLAY,
tier1,2026-07-03T17:57:35,tier1-run1,abomasnow,alakazam,alakazam,-1,1,14,1,3,3,8,OTHER,
tier1,2026-07-03T17:57:35,tier1-run1,abomasnow,alakazam,alakazam,-1,1,14,5,1,3,8,DECK_OUT,
tier1,2026-07-03T17:57:35,tier1-run1,abomasnow,alakazam,alakazam,-1,1,14,3,5,3,6,NO_POKEMON_IN_PLAY,
tier1,2026-07-03T17:57:35,tier1-run1,abomasnow,alakazam,alakazam,-1,1,8,0,2,3,4,NO_POKEMON_IN_PLAY,
tier1,2026-07-03T17:57:35,tier1-run1,abomasnow,alakazam,alakazam,-1,1,16,2,5,3,6,NO_POKEMON_IN_PLAY,
tier1,2026-07-03T17:57:35,tier1-run1,abomasnow,alakazam,alakazam,-1,1,10,3,3,3,6,NO_POKEMON_IN_PLAY,
tier1,2026-07-03T17:57:35,tier1-run1,abomasnow,alakazam,alakazam,-1,1,10,1,2,3,4,NO_POKEMON_IN_PLAY,
tier1,2026-07-03T17:57:35,tier1-run1,abomasnow,alakazam,alakazam,-1,1,14,1,5,3,6,OTHER,
tier1,2026-07-03T17:57:35,tier1-run1,abomasnow,alakazam,alakazam,-1,1,12,5,3,3,4,OTHER,
tier1,2026-07-03T17:57:35,tier1-run1,abomasnow,alakazam,alakazam,-1,1,14,5,5,3,4,NO_POKEMON_IN_PLAY,
tier1,2026-07-03T17:57:35,tier1-run1,abomasnow,alakazam,alakazam,-1,1,12,2,0,3,10,NO_POKEMON_IN_PLAY,
tier1,2026-07-03T17:57:35,tier1-run1,abomasnow,alakazam,alakazam,-1,1,16,0,4,,4,OTHER,
tier1,2026-07-03T17:57:35,tier1-run1,abomasnow,alakazam,alakazam,-1,1,16,3,5,5,6,OTHER,
tier1,2026-07-03T17:57:35,tier1-run1,abomasnow,alakazam,alakazam,-1,1,14,2,4,7,4,NO_POKEMON_IN_PLAY,
tier1,2026-07-03T17:57:35,tier1-run1,abomasnow,alakazam,alakazam,-1,1,10,3,0,3,6,DECK_OUT,
tier1,2026-07-03T17:57:35,tier1-run1,abomasnow,alakazam,alakazam,-1,1,8,0,2,3,4,NO_POKEMON_IN_PLAY,
tier1,2026-07-03T17:57:35,tier1-run1,abomasnow,alakazam,alakazam,-1,1,6,0,0,3,4,NO_POKEMON_IN_PLAY,
tier1,2026-07-03T17:57:35,tier1-run1,abomasnow,alakazam,abomasnow,1,-1,23,5,4,5,6,DECK_OUT,
tier1,2026-07-03T17:57:35,tier1-run1,abomasnow,alakazam,alakazam,-1,1,22,2,5,3,14,OTHER,
tier1,2026-07-03T17:57:35,tier1-run1,abomasnow,alakazam,alakazam,-1,1,12,2,2,3,6,NO_POKEMON_IN_PLAY,
tier1,2026-07-03T17:57:35,tier1-run1,abomasnow,alakazam,alakazam,-1,1,12,4,4,3,6,OTHER,
tier1,2026-07-03T17:57:35,tier1-run1,abomasnow,alakazam,alakazam,-1,1,12,2,5,3,4,OTHER,
tier1,2026-07-03T17:57:35,tier1-run1,abomasnow,alakazam,alakazam,-1,1,6,2,0,3,6,NO_POKEMON_IN_PLAY,
tier1,2026-07-03T17:57:35,tier1-run1,abomasnow,alakazam,abomasnow,1,-1,9,1,1,3,6,OTHER,
tier1,2026-07-03T17:57:35,tier1-run1,abomasnow,alakazam,alakazam,-1,1,24,3,4,3,14,NO_POKEMON_IN_PLAY,
tier1,2026-07-03T17:57:35,tier1-run1,abomasnow,alakazam,alakazam,-1,1,14,1,3,5,6,OTHER,
tier1,2026-07-03T17:57:35,tier1-run1,abomasnow,alakazam,alakazam,-1,1,14,4,1,3,6,DECK_OUT,
tier1,2026-07-03T17:57:35,tier1-run1,abomasnow,alakazam,alakazam,-1,1,12,3,2,5,4,NO_POKEMON_IN_PLAY,
tier1,2026-07-03T17:57:35,tier1-run1,abomasnow,alakazam,alakazam,-1,1,14,2,5,3,6,OTHER,
tier1,2026-07-03T17:57:35,tier1-run1,abomasnow,alakazam,alakazam,-1,1,12,2,3,3,4,NO_POKEMON_IN_PLAY,
tier1,2026-07-03T17:57:35,tier1-run1,abomasnow,alakazam,alakazam,-1,1,14,1,5,9,6,OTHER,
tier1,2026-07-03T17:57:35,tier1-run1,abomasnow,alakazam,abomasnow,1,-1,15,5,0,3,4,OTHER,
tier1,2026-07-03T17:57:35,tier1-run1,abomasnow,alakazam,alakazam,-1,1,26,2,4,3,22,NO_POKEMON_IN_PLAY,
tier1,2026-07-03T17:57:35,tier1-run1,abomasnow,alakazam,alakazam,-1,1,12,2,3,9,4,NO_POKEMON_IN_PLAY,
tier1,2026-07-03T17:57:35,tier1-run1,abomasnow,alakazam,alakazam,-1,1,8,2,0,5,6,NO_POKEMON_IN_PLAY,
tier1,2026-07-03T17:57:35,tier1-run1,abomasnow,alakazam,alakazam,-1,1,14,3,4,5,8,NO_POKEMON_IN_PLAY,
tier1,2026-07-03T17:57:35,tier1-run1,abomasnow,alakazam,alakazam,-1,1,14,4,1,5,8,DECK_OUT,
tier1,2026-07-03T17:57:35,tier1-run1,abomasnow,alakazam,alakazam,-1,1,14,4,4,3,4,DECK_OUT,
tier1,2026-07-03T17:57:35,tier1-run1,abomasnow,alakazam,abomasnow,1,-1,5,1,0,3,,OTHER,
tier1,2026-07-03T17:57:35,tier1-run1,abomasnow,alakazam,abomasnow,1,-1,19,4,3,5,10,DECK_OUT,
tier1,2026-07-03T17:57:35,tier1-run1,abomasnow,alakazam,alakazam,-1,1,8,0,0,3,8,NO_POKEMON_IN_PLAY,
tier1,2026-07-03T17:57:35,tier1-run1,abomasnow,alakazam,alakazam,-1,1,14,3,3,3,6,NO_POKEMON_IN_PLAY,
tier1,2026-07-03T17:57:35,tier1-run1,abomasnow,alakazam,alakazam,-1,1,14,1,5,3,8,OTHER,
tier1,2026-07-03T17:57:35,tier1-run1,abomasnow,alakazam,alakazam,-1,1,4,0,0,3,4,NO_POKEMON_IN_PLAY,
tier1,2026-07-03T17:57:35,tier1-run1,abomasnow,alakazam,alakazam,-1,1,14,2,5,3,6,OTHER,
tier1,2026-07-03T17:57:35,tier1-run1,abomasnow,alakazam,alakazam,-1,1,12,0,4,3,4,OTHER,
tier1,2026-07-03T17:57:43,tier1-run1,alakazam,starmie,alakazam,1,-1,3,0,0,3,2,OTHER,
tier1,2026-07-03T17:57:43,tier1-run1,alakazam,starmie,alakazam,1,-1,5,0,0,5,2,OTHER,
tier1,2026-07-03T17:57:43,tier1-run1,alakazam,starmie,alakazam,1,-1,9,1,2,5,2,OTHER,
tier1,2026-07-03T17:57:43,tier1-run1,alakazam,starmie,alakazam,1,-1,7,1,0,5,2,OTHER,
tier1,2026-07-03T17:57:43,tier1-run1,alakazam,starmie,alakazam,1,-1,3,0,0,3,2,OTHER,
tier1,2026-07-03T17:57:43,tier1-run1,alakazam,starmie,alakazam,1,-1,5,0,0,5,2,OTHER,
tier1,2026-07-03T17:57:43,tier1-run1,alakazam,starmie,alakazam,1,-1,11,3,2,7,2,OTHER,
tier1,2026-07-03T17:57:43,tier1-run1,alakazam,starmie,alakazam,1,-1,3,0,0,3,2,OTHER,
tier1,2026-07-03T17:57:43,tier1-run1,alakazam,starmie,alakazam,1,-1,3,0,0,3,2,OTHER,
tier1,2026-07-03T17:57:43,tier1-run1,alakazam,starmie,alakazam,1,-1,5,0,0,5,2,OTHER,
tier1,2026-07-03T17:57:43,tier1-run1,alakazam,starmie,alakazam,1,-1,5,0,0,5,2,OTHER,
tier1,2026-07-03T17:57:43,tier1-run1,alakazam,starmie,alakazam,1,-1,9,0,0,9,2,OTHER,
tier1,2026-07-03T17:57:43,tier1-run1,alakazam,starmie,alakazam,1,-1,3,0,0,3,2,OTHER,
tier1,2026-07-03T17:57:43,tier1-run1,alakazam,starmie,alakazam,1,-1,5,0,0,5,2,OTHER,
tier1,2026-07-03T17:57:43,tier1-run1,alakazam,starmie,alakazam,1,-1,3,0,0,3,2,OTHER,
tier1,2026-07-03T17:57:43,tier1-run1,alakazam,starmie,alakazam,1,-1,3,0,0,3,2,OTHER,
tier1,2026-07-03T17:57:43,tier1-run1,alakazam,starmie,alakazam,1,-1,3,0,0,3,2,OTHER,
tier1,2026-07-03T17:57:43,tier1-run1,alakazam,starmie,alakazam,1,-1,5,0,0,5,2,OTHER,
tier1,2026-07-03T17:57:43,tier1-run1,alakazam,starmie,alakazam,1,-1,5,0,0,5,2,OTHER,
tier1,2026-07-03T17:57:43,tier1-run1,alakazam,starmie,alakazam,1,-1,5,0,0,5,2,OTHER,
tier1,2026-07-03T17:57:43,tier1-run1,alakazam,starmie,alakazam,1,-1,5,0,0,5,2,OTHER,
tier1,2026-07-03T17:57:43,tier1-run1,alakazam,starmie,alakazam,1,-1,5,0,0,5,2,OTHER,
tier1,2026-07-03T17:57:43,tier1-run1,alakazam,starmie,alakazam,1,-1,7,1,0,5,2,OTHER,
tier1,2026-07-03T17:57:43,tier1-run1,alakazam,starmie,alakazam,1,-1,9,0,0,9,2,OTHER,
tier1,2026-07-03T17:57:43,tier1-run1,alakazam,starmie,alakazam,1,-1,5,1,0,3,2,OTHER,
tier1,2026-07-03T17:57:43,tier1-run1,alakazam,starmie,alakazam,1,-1,5,0,0,5,2,OTHER,
tier1,2026-07-03T17:57:43,tier1-run1,alakazam,starmie,alakazam,1,-1,15,3,3,9,2,OTHER,
tier1,2026-07-03T17:57:43,tier1-run1,alakazam,starmie,alakazam,1,-1,9,1,0,7,2,OTHER,
tier1,2026-07-03T17:57:43,tier1-run1,alakazam,starmie,alakazam,1,-1,5,0,0,5,2,OTHER,
tier1,2026-07-03T17:57:43,tier1-run1,alakazam,starmie,alakazam,1,-1,5,0,0,5,2,OTHER,
tier1,2026-07-03T17:57:43,tier1-run1,alakazam,starmie,alakazam,1,-1,5,0,0,5,2,OTHER,
tier1,2026-07-03T17:57:43,tier1-run1,alakazam,starmie,alakazam,1,-1,3,0,0,3,2,OTHER,
tier1,2026-07-03T17:57:43,tier1-run1,alakazam,starmie,alakazam,1,-1,3,0,0,3,2,OTHER,
tier1,2026-07-03T17:57:43,tier1-run1,alakazam,starmie,alakazam,1,-1,5,1,0,3,2,OTHER,
tier1,2026-07-03T17:57:43,tier1-run1,alakazam,starmie,alakazam,1,-1,5,1,0,3,2,OTHER,
tier1,2026-07-03T17:57:43,tier1-run1,alakazam,starmie,alakazam,1,-1,9,0,0,9,2,OTHER,
tier1,2026-07-03T17:57:43,tier1-run1,alakazam,starmie,alakazam,1,-1,5,0,0,5,2,OTHER,
tier1,2026-07-03T17:57:43,tier1-run1,alakazam,starmie,alakazam,1,-1,3,0,0,3,2,OTHER,
tier1,2026-07-03T17:57:43,tier1-run1,alakazam,starmie,alakazam,1,-1,3,0,0,3,2,OTHER,
tier1,2026-07-03T17:57:43,tier1-run1,alakazam,starmie,alakazam,1,-1,3,0,0,3,2,OTHER,
tier1,2026-07-03T17:57:43,tier1-run1,alakazam,starmie,alakazam,1,-1,3,0,0,3,2,OTHER,
tier1,2026-07-03T17:57:43,tier1-run1,alakazam,starmie,alakazam,1,-1,5,0,0,5,2,OTHER,
tier1,2026-07-03T17:57:43,tier1-run1,alakazam,starmie,alakazam,1,-1,11,0,1,11,2,OTHER,
tier1,2026-07-03T17:57:43,tier1-run1,alakazam,starmie,alakazam,1,-1,7,0,0,7,2,OTHER,
tier1,2026-07-03T17:57:43,tier1-run1,alakazam,starmie,alakazam,1,-1,5,0,0,5,2,OTHER,
tier1,2026-07-03T17:57:43,tier1-run1,alakazam,starmie,alakazam,1,-1,9,0,0,9,2,OTHER,
tier1,2026-07-03T17:57:43,tier1-run1,alakazam,starmie,alakazam,1,-1,3,0,0,3,2,OTHER,
tier1,2026-07-03T17:57:43,tier1-run1,alakazam,starmie,alakazam,1,-1,3,0,0,3,2,OTHER,
tier1,2026-07-03T17:57:43,tier1-run1,alakazam,starmie,alakazam,1,-1,11,1,1,9,2,OTHER,
tier1,2026-07-03T17:57:43,tier1-run1,alakazam,starmie,alakazam,1,-1,3,0,0,3,2,OTHER,
tier1,2026-07-03T17:57:43,tier1-run1,alakazam,starmie,alakazam,1,-1,3,0,0,3,2,OTHER,
tier1,2026-07-03T17:57:43,tier1-run1,alakazam,starmie,alakazam,1,-1,9,1,3,3,2,OTHER,
tier1,2026-07-03T17:57:43,tier1-run1,alakazam,starmie,alakazam,1,-1,5,1,0,3,2,OTHER,
tier1,2026-07-03T17:57:43,tier1-run1,alakazam,starmie,alakazam,1,-1,3,0,0,3,2,OTHER,
tier1,2026-07-03T17:57:43,tier1-run1,alakazam,starmie,alakazam,1,,4,0,0,,2,OTHER,
tier1,2026-07-03T17:57:43,tier1-run1,alakazam,starmie,alakazam,1,-1,5,0,0,5,2,OTHER,
tier1,2026-07-03T17:57:43,tier1-run1,alakazam,starmie,alakazam,1,-1,5,0,0,5,2,OTHER,
tier1,2026-07-03T17:57:43,tier1-run1,alakazam,starmie,alakazam,1,-1,5,0,0,5,2,OTHER,
tier1,2026-07-03T17:57:43,tier1-run1,alakazam,starmie,alakazam,1,-1,5,0,0,5,2,OTHER,
tier1,2026-07-03T17:57:43,tier1-run1,alakazam,starmie,alakazam,1,-1,3,0,0,3,2,OTHER,
tier1,2026-07-03T17:57:43,tier1-run1,alakazam,starmie,alakazam,1,-1,5,0,0,5,2,OTHER,
